"ShopID","ShopName","Address","Landmark","Area","City","Pincode","Latitude","Longitude","State","StartTime","EndTime","OpenMonday","OpenTuesday","OpenWednesday","OpenThursday","OpenFriday","OpenSaturday","OpenSunday","CheckOpen","StorePhoneAreaCode","StorePhoneNumber","MerchantID","ShopAddDate","MallFlag","ShopActive","ShopSource","ShopSourceValue","ShopAddedBy","ShopEditedBy","ShopLastEdited"
"2022","Vijay Emporium","Shop No.10, Dev Ashish, Bharucha Road,  ",,"Dahisar East","Mumbai","400068","19.249499","72.861336","Maharashtra","10:00","22:00","1","1","1","1","1","1","1",NULL,NULL,"2228282960","1908","2016-01-04","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2023","Rangila Family Shop","Shop No.7,17 & 18, Dev-Ashish Bldg., Bharucha Road,",,"Dahisar East","Mumbai","400068","19.249492","72.861368","Maharashtra","10:00","22:00","1","1","1","1","1","1","1",NULL,NULL,"2228282148","1909","2016-01-04","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2024","Kesar Home Appliances & Gift Articles","Shop No.15, Devdhara Bldg., Laxmibai Lab Road,","Opp. Patel Colony","Dahisar East","Mumbai","400068","19.249253","72.860586","Maharashtra","09:30","21:30","1","1","1","1","1","1","1",NULL,NULL,"2228948740","1910","2016-01-04","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2025","Arihant Timber Mart","Vithal, Shop No.2, S.N. Dube Road, ",,"Dahisar East","Mumbai","400068","19.251772","72.86436","Maharashtra","09:00","20:00","0","1","1","1","1","1","1",NULL,NULL,"2228488766","1911","2016-01-04","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2026","Sejnath Timber","Shop No.6, Sharda Apts., S.N. Dube Road, Chunabhatti,",,"Dahisar East","Mumbai","400068","19.2511","72.86503","Maharashtra","09:00","21:00","0","1","1","1","1","1","1",NULL,NULL,"2228486226","1912","2016-01-04","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2027","Creative Wallpaper","Shop No.13, Mantri Tower, L.T. Road, ","Near Vtthal Mandir","Dahisar West","Mumbai","400068","19.254433","72.858058","Maharashtra","10:00","21:00","1","1","1","1","1","0","1",NULL,NULL,"9892722148","1913","2016-01-04","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2028","Excellent Furnishing & Mattresses","Shop No.7, Mantri Tower, L.T.Road, ","Opp. Vitthal Mandir","Dahisar West","Mumbai","400068","19.254503","72.857972","Maharashtra","10:00","22:00","1","1","1","1","1","1","1",NULL,NULL,"2228929172","1914","2016-01-04","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2029","Prestige Furnishing & Mattresses","Shop No.1, Aakruti Apt., M.G. Road, Dhanukarwadi, Link Road,",,"Kandivali West","Mumbai","400067","19.207304","72.835392","Maharashtra","09:30","21:30","1","1","1","1","1","0","1",NULL,NULL,"9967492684","1915","2016-01-04","N",NULL,NULL,NULL,NULL,NULL,NULL
"2030","Om Geeta Collection","Shop No.3, Sai Prasad, Opp. Vishwakarma Nagar, Anand Nagar,",,"Dahisar East","Mumbai","400068","19.255238","72.864423","Maharashtra","10:00","22:00","1","1","1","1","1","1","1",NULL,NULL,"2228484387","1916","2016-01-04","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2031","Next Your Fitness","Ghanshyam Dubey Niwas, S.V.Road, Ambawadi","Opp.Shiv Sena Shakha No.6","Dahisar East","Mumbai","400068","19.242519","72.859994","Maharashtra","06:00","21:00","1","1","1","1","1","1","1",NULL,NULL,"2265897555","1917","2016-01-05","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2032","ZATSCO Shopping Store","Shop No.15, Mandpeshwar Kripa, S.V.P. Road, ","Near St. Francis Technical Institute","Borivali West","Mumbai","400103","19.179074","72.836338","Maharashtra","11:00","21:00","1","0","1","1","1","1","1",NULL,NULL,"2228932346","1918","2016-01-05","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2033","Ankur Trading Co.","Shop No.3, A.K. Tiwari Compound, S.V> Road, ","Opp. Baliram Industrial Estate","Dahisar East","Mumbai","400068","19.25344","72.865432","Maharashtra","10:00","20:00","0","1","1","1","1","1","1",NULL,NULL,"2228489316","1919","2016-01-05","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2034","National Silk Expo","World Trade Centre, ",,"Cuffe Parade","Mumbai","400005","18.914147","72.818183","Maharashtra","10:00","20:00","0","0","0","1","1","1","1",NULL,NULL,"022 6638 7272","1920","2016-01-05","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2035","Trinity Multi Speciality Clinic","A-1, Rahul Apt., Gr.Floor, Marve Road,",,"Malad West","Mumbai","400064","19.192263","72.842607","Maharashtra","10:00","22:00","1","1","1","1","1","1","1",NULL,NULL,"9833844509","1924","2016-01-05","N",NULL,NULL,NULL,NULL,NULL,NULL
"2036"," Health Wellness Homeopathy Clinics","Sunshine Apartment, 1st Floor, Lokhandwala, ",,"Andheri West","Mumbai","400054","19.141469","72.82472","Maharashtra","10:00","22:00","1","1","1","1","1","1","1",NULL,NULL,"2226312526","1927","2016-01-05","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2037","Fitness Highway","2nd Floor, Emperor Building, L.T. Road,","Near Deepak Hotel","Borivali West","Mumbai","400092","19.22065","72.848736","Maharashtra","07:00","21:00","1","1","1","1","1","1","1",NULL,NULL,"2242419777","1928","2016-01-06","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2038","Reliance Footprint - Maxus, Kurla Kurla",,,"Kurla","Mumbai",,"19.093413","72.8837335","Maharashtra",,,"1","1","1","1","1","1","1",NULL,NULL,,"1932","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2039","Reliance Footprint - Maxus, Bhayandar Bhayandar West","150 Road","Near Flyover, Opposite Salasar Bridge Bhoomi","Bhayandar West","Mumbai","401101","19.3017788","72.8502601","Maharashtra","11:00:00","20:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1932","2016-01-06","Y",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2040","Reliance Footprint - Little World, Khargar Khargar","Plot No. 21, Sector No. 2",,"Khargar","Mumbai","410210","19.0305797","73.0660919","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1932","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2041","Reliance Footprint - Infiniti, Malad Malad West","Link Road",,"Malad West","Mumbai","400064","19.184836","72.834121","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1932","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2042","Reliance Footprint - R Mall, Mulund(W) Mulund West","L.B.S. Marg",,"Mulund West","Mumbai","400080","19.1840242","72.9494334","Maharashtra","10:30:00","23:30:00","1","1","1","1","1","1","1",NULL,NULL,,"1932","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2043","Kashiba  Embroideries","SCN Sport Club Hall, Near Thakur Vidya Mandir School, Thakur Complex,",,"Kandivali East","Mumbai","400101","19.209819","72.864528","Maharashtra","10:00","21:00","1","1","1","1","1","1","1",NULL,NULL,"9322222589","1933","2016-01-06","N",NULL,NULL,NULL,NULL,NULL,NULL
"2044","GIO  Collection - Oberoi, Goregaron(E) Goregaon East","Oberoi Garden City, Off Western Express Highway",,"Goregaon East","Mumbai","400063","19.174058","72.8607464","Maharashtra","11:00:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1934","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2045","GIO Collection - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway"," Beside Jupiter Hospital","Thane West","Mumbai","400606","19.2086746","72.9693355","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1934","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2046","Shoppers Stop - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway"," Beside Jupiter Hospital","Thane West","Mumbai","400606","19.2086746","72.9693355","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1935","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2047","Shoppers Stop - Metro Junction, Kalyan Kalyan East","Shil Road",,"Kalyan East","Mumbai","421306","19.2295582","73.1234229","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1935","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2048","Shoppers Stop - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,"Ghatkopar West","Mumbai","400086","19.0996921","72.9163115","Maharashtra","11:00:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,,"1935","2016-01-06","Y",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2049","Shoppers Stop - Inorbit, Malad Malad West","Link Road",,"Malad West","Mumbai","400064","19.172505","72.836174","Maharashtra","11:00:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,,"1935","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2050","Shoppers Stop - Oberoi, Goregaron(E) Goregaon East","Oberoi Garden City, Off Western Express Highway",,"Goregaon East","Mumbai","400063","19.174058","72.8607464","Maharashtra","11:00:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1935","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2051","Shoppers Stop - Growels 101, Kandivali Kandivali East","Akurli Road, Off Western Express Highway",,"Kandivali East","Mumbai","400101","19.2033141","72.8595953","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1935","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2052","Home Town The Art Of Better Living - R Mall, Thane(W) Thane West","Ghodbunder Road",,"Thane West","Mumbai","400607","19.2302458","72.9750249","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1935","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2053","Splash Fashion - Infiniti, Malad Malad West","Link Road",,"Malad West","Mumbai","400064","19.184836","72.834121","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1937","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2054","Splash Fashion - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway"," Beside Jupiter Hospital","Thane West","Mumbai","400606","19.2086746","72.9693355","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1937","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2055","Splash Fashion - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway"," Beside Jupiter Hospital","Thane West","Mumbai","400606","19.2086746","72.9693355","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1937","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2056","Splash Fashion - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,"Ghatkopar West","Mumbai","400086","19.0996921","72.9163115","Maharashtra","11:00:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,,"1937","2016-01-06","Y",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2057","Max Fashion - Infiniti, Malad Malad West","Link Road",,"Malad West","Mumbai","400064","19.184836","72.834121","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1938","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2058","Max Fashion - Inorbit, Vashi Vashi","Sector 30A",,"Vashi","Mumbai","400705","19.0655774","73.0007516","Maharashtra","11:00:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,,"1938","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2059","Max Fashion - Little World, Khargar Khargar","Plot No. 21, Sector No. 2",,"Khargar","Mumbai","410210","19.0305797","73.0660919","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1938","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2060","Max Fashion - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,"Ghatkopar West","Mumbai","400086","19.0996921","72.9163115","Maharashtra","11:00:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,,"1938","2016-01-06","Y",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2061","Max Fashion - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway"," Beside Jupiter Hospital","Thane West","Mumbai","400606","19.2086746","72.9693355","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1938","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2062","Max Fashion - R Mall, Mulund(W) Mulund West","L.B.S. Marg",,"Mulund West","Mumbai","400080","19.1840242","72.9494334","Maharashtra","10:30:00","23:30:00","1","1","1","1","1","1","1",NULL,NULL,,"1938","2016-01-06","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2063","Soch - Infiniti, Malad Malad West","Link Road",,"Malad West","Mumbai","400064","19.184836","72.834121","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1939","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2064","Soch - Inorbit, Malad Malad West","Link Road",,"Malad West","Mumbai","400064","19.172505","72.836174","Maharashtra","11:00:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,,"1939","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2065","Soch - Inorbit, Vashi Vashi","Sector 30A",,"Vashi","Mumbai","400705","19.0655774","73.0007516","Maharashtra","11:00:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,,"1939","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2066","Soch - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,"Ghatkopar West","Mumbai","400086","19.0996921","72.9163115","Maharashtra","11:00:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,,"1939","2016-01-07","Y",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"2067","Soch - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway"," Beside Jupiter Hospital","Thane West","Mumbai","400606","19.2086746","72.9693355","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1939","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2068","Zara - Marketcity, Kurla Kurla West",,,"Kurla West","Mumbai","400070","19.0864858","72.8887498","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1940","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2069","Marks & Spencer - Marketcity, Kurla Kurla West",,,"Kurla West","Mumbai","400070","19.0864858","72.8887498","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1941","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2070","Mango - Marketcity, Kurla Kurla West",,,"Kurla West","Mumbai","400070","19.0864858","72.8887498","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1942","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2071","Tommy Hilfiger - Marketcity, Kurla Kurla West",,,"Kurla West","Mumbai","400070","19.0864858","72.8887498","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1943","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2072","Jack & Jones - Marketcity, Kurla Kurla West",,,"Kurla West","Mumbai","400070","19.0864858","72.8887498","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1944","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2073","Steve Madden - Marketcity, Kurla Kurla West",,,"Kurla West","Mumbai","400070","19.0864858","72.8887498","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1945","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2074","Kalvin Clein Jeans - Marketcity, Kurla Kurla West",,,"Kurla West","Mumbai","400070","19.0864858","72.8887498","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1946","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2075","La Senza - Marketcity, Kurla Kurla West",,,"Kurla West","Mumbai","400070","19.0864858","72.8887498","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1947","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2076","Promod - Marketcity, Kurla Kurla West",,,"Kurla West","Mumbai","400070","19.0864858","72.8887498","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1948","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2077","Lacoste - Marketcity, Kurla Kurla West",,,"Kurla West","Mumbai","400070","19.0864858","72.8887498","Maharashtra","11:00:00","23:00:00","1","1","1","1","1","1","1",NULL,NULL,,"1949","2016-01-07","Y",NULL,NULL,NULL,NULL,NULL,NULL
"2100","Golden Dragon  Sohna Road","Spazedge Mall, Ground Floor, Next to Big Bazaar, Sohna Road",,"Sohna Road","Gurgaon",,"28.4334268","77.035913","Haryana","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"0124-4366767","2000","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2101","The Lounge-Hyatt Regency","Hyatt Regency, NH 8, Sector 83",,"Sector 83","Gurgaon",,"28.3985667","76.9646908","Haryana","12 Noon to 11:30 PM",,"1","1","1","1","1","1","1","1",,"0124-6181160","2001","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2102","Mosaic-Country Inn & Suits by Carlson","Mosaic-Country Inn & Suits by Carlson, 10th KM Stone, Bhondsi, Sohna Road",,"Bhondsi","Gurgaon",,"28.33483","77.067754","Haryana","11 AM to 3 PM, 7.30 PM to 11 PM",,"1","1","1","1","1","1","1","1",,"0124-2393444","2002","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2103","Gardenia-Hotel Grenville","Hotel Grenville, 29/4, Sector 14",,"Sector 14","Gurgaon",,"28.4707417","77.0463719","Haryana","7 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"0124-4841000","2003","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2104","Bar & Lounge-Ramada","Hotel Ramada Gurgaon Central, Site No.2, Sector 44",,"Sector 44","Gurgaon",,"28.448479","77.0758733","Haryana","11 AM to 11.30 PM",,"1","1","1","1","1","1","1","1",,"0124-4886400","2004","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2105","Pinxx- Hotel Central Blue Stone","Hotel Central Blue Stone, 358 - 359, City Centre, Sector 29",,"Sector 29","Gurgaon",,"28.4669448","77.06652","Haryana","24 Hours",,"1","1","1","1","1","1","1","1",,"0124-4931550","2005","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2106","Sundowner Bar","Hotel Vista, 162, MG Road",,"Man Singh Road Area","New Delhi",,"28.6048832","77.2230546","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-46114444","2006","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2107","Coalition  Lutyens Hotel","Lutyens Hotel, 222 & 223, New Mangalapuri, MG Road",,"MG Road","New Delhi",,"28.5024669","77.1705343","New Delhi","11 AM to 1 AM",,"1","1","1","1","1","1","1","1",,"011-46048032","2007","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2108","Terrazzo  32nd Milestone","32nd Milestone, NH 8, Sector 15",,"Sector 15","Gurgaon",,"28.4621359","77.0463719","Haryana","2 PM to 11:30 PM",,"1","1","1","1","1","1","1","1",,"0124-66223991","2008","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2109","The Plaza Solitaire","30, HUDA Commercial Centre,  Gurgaon Road, Sector 14",,"Sector 14","Gurgaon",,"28.4593776","77.0694403","Haryana","7 AM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"0124-2323043","2009","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2110","Shanghai Bar & Lounge  The Bristol Hotel","The Bristol Hotel, 108-110, DLF Phase 1",,"Sector 26","Gurgaon",,"28.4650453","77.1007117","Haryana","12 Noon to 11:30 PM",,"1","1","1","1","1","1","1","1",,"0124- 4351111","2010","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2111","Cocoa House","4, Ground Floor, Welldone Tech Park Building, Sector 48, Sohna Road",,"Sector 48","Gurgaon",,"28.4262244","77.0376375","Haryana","8 AM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"0124 - 4281827","2011","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2112","Golden Dragon  Gurgaon","LG 46A, DT Mega Mall Ground Floor, DLF City Phase I",,"Sector 26","Gurgaon",,"28.4650453","77.1007117","Haryana","11:30 AM to 3:30 PM, 6:30 PM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"0124-4102900","2012","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2113","Dine-Esty","Time Square Building, B Block, Sushant Lok 1",,"Sector 43","Gurgaon",,"28.4612963","77.0781665","Haryana","12 Noon to 11:30 PM",,"1","1","1","1","1","1","1","1",,"9811739152","2013","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2114","Scruples Bar-The Pllazio Hotel","The Pllazio Hotel, 292-296, City Center, Sector 29",,"Sector 29","Gurgaon",,"28.4669448","77.06652","Haryana","11 AM to 11.30 PM",,"1","1","1","1","1","1","1","1",,"0124-4915000","2014","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2115","Mint Leaf","LG 11/12 Centre Point Market, A Block, Sushant Lok Phase 1",,"Sector 28","Gurgaon",,"28.4753855","77.0756742","Haryana","12 Noon to 3:30 PM, 6.30 PM to 11 PM",,"1","1","1","1","1","1","1","1",,"0124-4044122","2015","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
